TransactionID,CustID,Employee,ProductID,ProductName,VendorID,ProductVendor,UnitPrice,Quantity,Subtotal,OrderTotal
10863,25,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,20,360.0,388.8
10863,25,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159.0,171.72
10864,20,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,4,72.0,77.76
10864,20,Margaret Peacock,67,Laughing Lumberjack Lager,16,Bigfoot Breweries,14.0,15,210.0,226.8
10873,54,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,20,200.0,216.0
10873,54,Margaret Peacock,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,3,136.8,147.74
10875,27,Margaret Peacock,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,21,199.5,215.46
10875,27,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20.0,15,300.0,324.0
10878,59,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,20,1620.0,1749.6
10881,77,Margaret Peacock,73,Rd Kaviar,17,Svensk Sjfda AB,15.0,10,150.0,162.0
10882,17,Margaret Peacock,49,Maxilaku,23,Karkki Oy,20.0,20,400.0,432.0
10884,32,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,21,798.0,861.84
10884,32,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,12,252.6,272.81
10898,81,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,5,30.0,32.4
10906,13,Margaret Peacock,61,Sirop d'rable,29,Forts d'rables,28.5,15,427.5,461.7
10908,30,Margaret Peacock,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,20,600.0,648.0
10908,30,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,14,98.0,105.84
10913,70,Margaret Peacock,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,15,198.75,214.65
10917,5,Margaret Peacock,30,Nord-Ost Matjeshering,13,Nord-Ost-Fisch Handelsgesellschaft mbH,25.89,1,25.89,27.96
10917,5,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,10,340.0,367.2
10920,20,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,24,390.0,421.2
10926,83,Margaret Peacock,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,2,42.0,45.36
10926,83,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,10,60.0,64.8
10926,83,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,7,64.4,69.55
10926,83,Margaret Peacock,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,10,348.0,375.84
10927,78,Margaret Peacock,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",81.0,5,405.0,437.4
10927,78,Margaret Peacock,52,Filo Mix,24,"G'day, Mate",7.0,5,35.0,37.8
10927,78,Margaret Peacock,76,Lakkalikri,23,Karkki Oy,18.0,20,360.0,388.8
10935,52,Margaret Peacock,1,Chai,1,Exotic Liquids,18.0,21,378.0,408.24
10935,52,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,4,250.0,270.0
10935,52,Margaret Peacock,23,Tunnbrd,9,PB Knckebrd AB,9.0,8,72.0,77.76
10943,62,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,15,90.0,97.2
10943,62,Margaret Peacock,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,21,441.0,476.28
10943,62,Margaret Peacock,46,Spegesild,21,Lyngbysild,12.0,15,180.0,194.4
10945,66,Margaret Peacock,13,Konbu,6,Mayumi's,6.0,20,120.0,129.6
10945,66,Margaret Peacock,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,10,125.0,135.0
10966,45,Margaret Peacock,37,Gravad lax,17,Svensk Sjfda AB,26.0,8,208.0,224.64
10966,45,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,12,456.0,492.48
10966,45,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,638.93
10972,78,Margaret Peacock,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,6,234.0,252.72
10972,78,Margaret Peacock,33,Geitost,15,Norske Meierier,2.5,7,17.5,18.9
11002,17,Margaret Peacock,35,Steeleye Stout,16,Bigfoot Breweries,18.0,15,270.0,291.6
11002,17,Margaret Peacock,42,Singaporean Hokkien Fried Mee,20,Leka Trading,14.0,24,336.0,362.88
11018,37,Margaret Peacock,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',38.0,20,760.0,820.8
11018,37,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,10,625.0,675.0
11018,37,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,5,190.0,205.2
11024,11,Margaret Peacock,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,12,374.76,404.74
11024,11,Margaret Peacock,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,477.41
11026,44,Margaret Peacock,18,Carnarvon Tigers,7,"Pavlova, Ltd.",62.5,8,500.0,540.0
11026,44,Margaret Peacock,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,10,530.0,572.4
11029,45,Margaret Peacock,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,20,760.0,820.8
11029,45,Margaret Peacock,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,12,526.8,568.94
11040,36,Margaret Peacock,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,20,200.0,216.0
11044,13,Margaret Peacock,62,Tarte au sucre,29,Forts d'rables,49.3,12,591.6,638.93
11061,36,Margaret Peacock,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,550.8
11062,30,Margaret Peacock,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,354.24
11062,30,Margaret Peacock,70,Outback Lager,7,"Pavlova, Ltd.",15.0,12,180.0,194.4
11072,1,Margaret Peacock,2,Chang,1,Exotic Liquids,19.0,8,152.0,164.16
11072,1,Margaret Peacock,50,Valkoinen suklaa,23,Karkki Oy,16.25,22,357.5,386.1
11076,9,Margaret Peacock,6,Grandma's Boysenberry Spread,3,Grandma Kelly's Homestead,25.0,20,500.0,540.0
11076,9,Margaret Peacock,14,Tofu,6,Mayumi's,23.25,20,465.0,502.2
11076,9,Margaret Peacock,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,10,92.0,99.36
10248,67,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',14.0,12,168.0,181.44
10248,67,Steven Buchanan,42,Singaporean Hokkien Fried Mee,20,Leka Trading,9.8,10,98.0,105.84
10248,67,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,5,174.0,187.92
10254,45,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,15,54.0,58.32
10254,45,Steven Buchanan,55,Pt chinois,25,Ma Maison,19.2,21,403.2,435.46
10254,45,Steven Buchanan,74,Longlife Tofu,4,Tokyo Traders,8.0,21,168.0,181.44
10269,22,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556.0,600.48
10297,65,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,20,556.0,600.48
10333,71,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,10,186.0,200.88
10333,71,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,86.4
10358,12,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,10,36.0,38.88
10358,12,Steven Buchanan,34,Sasquatch Ale,16,Bigfoot Breweries,11.2,10,112.0,120.96
10358,12,Steven Buchanan,36,Inlagd Sill,17,Svensk Sjfda AB,15.2,20,304.0,328.32
10372,70,Steven Buchanan,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,12,777.6,839.81
10378,53,Steven Buchanan,71,Flotemysost,15,Norske Meierier,17.2,6,103.2,111.46
10397,89,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,10,80.0,86.4
10397,89,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,18,763.2,824.26
10463,63,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,21,153.3,165.56
10474,61,Steven Buchanan,14,Tofu,6,Mayumi's,18.6,12,223.2,241.06
10474,61,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,36.4,18,655.2,707.62
10474,61,Steven Buchanan,40,Boston Crab Meat,19,New England Seafood Cannery,14.7,21,308.7,333.4
10474,61,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,6.2,10,62.0,66.96
10477,89,Steven Buchanan,1,Chai,1,Exotic Liquids,14.4,15,216.0,233.28
10477,89,Steven Buchanan,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",8.0,21,168.0,181.44
10477,89,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,14.4,20,288.0,311.04
10529,85,Steven Buchanan,55,Pt chinois,25,Ma Maison,24.0,14,336.0,362.88
10529,85,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,270.0
10529,85,Steven Buchanan,69,Gudbrandsdalsost,15,Norske Meierier,36.0,10,360.0,388.8
10575,66,Steven Buchanan,59,Raclette Courdavault,28,Gai pturage,55.0,12,660.0,712.8
10575,66,Steven Buchanan,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,6,263.4,284.47
10575,66,Steven Buchanan,76,Lakkalikri,23,Karkki Oy,18.0,10,180.0,194.4
10607,17,Steven Buchanan,33,Geitost,15,Norske Meierier,2.5,14,35.0,37.8
10607,17,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,12,417.6,451.01
10648,48,Steven Buchanan,22,Gustaf's Knckebrd,9,PB Knckebrd AB,21.0,15,315.0,340.2
10648,48,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,15,67.5,72.9
10649,85,Steven Buchanan,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,20,912.0,984.96
10649,85,Steven Buchanan,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,15,522.0,563.76
10654,27,Steven Buchanan,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,12,264.0,285.12
10654,27,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,20,360.0,388.8
10654,27,Steven Buchanan,54,Tourtire,25,Ma Maison,7.45,6,44.7,48.28
10675,19,Steven Buchanan,53,Perth Pasties,24,"G'day, Mate",32.8,10,328.0,354.24
10711,17,Steven Buchanan,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",9.2,12,110.4,119.23
10714,17,Steven Buchanan,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,18,684.0,738.72
10714,17,Steven Buchanan,58,Escargots de Bourgogne,27,Escargots Nouveaux,13.25,12,159.0,171.72
10730,9,Steven Buchanan,16,Pavlova,7,"Pavlova, Ltd.",17.45,15,261.75,282.69
10730,9,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,3,37.5,40.5
10730,9,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,10,210.5,227.34
10761,7,Steven Buchanan,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,18,139.5,150.66
10812,30,Steven Buchanan,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,16,200.0,216.0
10812,30,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,20,260.0,280.8
10823,10,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,20,420.0,453.6
10823,10,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,315.9
10823,10,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,210.6
10841,63,Steven Buchanan,10,Ikura,4,Tokyo Traders,31.0,16,496.0,535.68
10841,63,Steven Buchanan,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,210.6
10851,48,Steven Buchanan,2,Chang,1,Exotic Liquids,19.0,5,95.0,102.6
10851,48,Steven Buchanan,25,NuNuCa Nu-Nougat-Creme,11,Heli Swaren GmbH & Co. KG,14.0,10,140.0,151.2
10851,48,Steven Buchanan,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,10,195.0,210.6
10866,27,Steven Buchanan,2,Chang,1,Exotic Liquids,19.0,21,399.0,430.92
10866,27,Steven Buchanan,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,6,27.0,29.16
10869,14,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,226.8
10869,14,Steven Buchanan,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",12.5,20,250.0,270.0
10870,13,Steven Buchanan,35,Steeleye Stout,16,Bigfoot Breweries,18.0,3,54.0,58.32
10870,13,Steven Buchanan,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,2,106.0,114.48
10872,51,Steven Buchanan,55,Pt chinois,25,Ma Maison,24.0,10,240.0,259.2
10872,51,Steven Buchanan,62,Tarte au sucre,29,Forts d'rables,49.3,20,986.0,1064.88
10872,51,Steven Buchanan,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,15,498.75,538.65
10872,51,Steven Buchanan,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,21,442.05,477.41
10874,51,Steven Buchanan,10,Ikura,4,Tokyo Traders,31.0,10,310.0,334.8
10899,10,Steven Buchanan,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,8,144.0,155.52
10922,42,Steven Buchanan,17,Alice Mutton,7,"Pavlova, Ltd.",39.0,15,585.0,631.8
10954,64,Steven Buchanan,60,Camembert Pierrot,28,Gai pturage,34.0,24,816.0,881.28
11043,75,Steven Buchanan,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,226.8
10249,79,Michael Suyama,14,Tofu,6,Mayumi's,18.6,9,167.4,180.79
10271,15,Michael Suyama,33,Geitost,15,Norske Meierier,2.0,24,48.0,51.84
10272,7,Michael Suyama,20,Sir Rodney's Marmalade,8,"Specialty Biscuits, Ltd.",64.8,6,388.8,419.9
10272,7,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,720.58
10274,67,Michael Suyama,71,Flotemysost,15,Norske Meierier,17.2,20,344.0,371.52
10274,67,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,7,194.6,210.17
10291,33,Michael Suyama,13,Konbu,6,Mayumi's,4.8,20,96.0,103.68
10291,33,Michael Suyama,44,Gula Malacca,20,Leka Trading,15.5,24,372.0,401.76
10291,33,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",42.4,2,84.8,91.58
10296,10,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,12,201.6,217.73
10296,10,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,15,432.0,466.56
10298,31,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,39.4,15,591.0,638.28
10317,37,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,20,288.0,311.04
10350,12,Michael Suyama,50,Valkoinen suklaa,23,Karkki Oy,13.0,15,195.0,210.6
10350,12,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,18,518.4,559.87
10356,38,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,12,230.4,248.83
10356,38,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,20,576.0,622.08
10370,45,Michael Suyama,1,Chai,1,Exotic Liquids,14.4,15,216.0,233.28
10370,45,Michael Suyama,74,Longlife Tofu,4,Tokyo Traders,8.0,20,160.0,172.8
10390,1,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,27.8,24,667.2,720.58
10395,25,Michael Suyama,69,Gudbrandsdalsost,15,Norske Meierier,28.8,8,230.4,248.83
10423,43,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,14,140.0,151.2
10423,43,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44.0,20,880.0,950.4
10425,12,Michael Suyama,55,Pt chinois,25,Ma Maison,19.2,10,192.0,207.36
10425,12,Michael Suyama,76,Lakkalikri,23,Karkki Oy,14.4,20,288.0,311.04
10439,35,Michael Suyama,12,Queso Manchego La Pastora,5,Cooperativa de Quesos 'Las Cabras',30.4,15,456.0,492.48
10439,35,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,16,222.4,240.19
10439,35,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,6,159.6,172.37
10446,79,Michael Suyama,19,Teatime Chocolate Biscuits,8,"Specialty Biscuits, Ltd.",7.3,12,87.6,94.61
10446,79,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,3.6,20,72.0,77.76
10446,79,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,10.0,3,30.0,32.4
10446,79,Michael Suyama,52,Filo Mix,24,"G'day, Mate",5.6,15,84.0,90.72
10480,47,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,44.0,12,528.0,570.24
10489,74,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',16.8,15,252.0,272.16
10489,74,Michael Suyama,16,Pavlova,7,"Pavlova, Ltd.",13.9,18,250.2,270.22
10500,12,Michael Suyama,15,Genen Shouyu,6,Mayumi's,15.5,12,186.0,200.88
10500,12,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,8,364.8,393.98
10503,31,Michael Suyama,65,Louisiana Fiery Hot Pepper Sauce,2,New Orleans Cajun Delights,21.05,20,421.0,454.68
10519,45,Michael Suyama,10,Ikura,4,Tokyo Traders,31.0,16,496.0,535.68
10519,45,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34.0,10,340.0,367.2
10528,36,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,3,63.0,68.04
10528,36,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,8,20.0,21.6
10528,36,Michael Suyama,72,Mozzarella di Giovanni,14,Formaggi Fortini s.r.l.,34.8,9,313.2,338.26
10539,62,Michael Suyama,13,Konbu,6,Mayumi's,6.0,8,48.0,51.84
10539,62,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,15,150.0,162.0
10539,62,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,40.5
10539,62,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,6,120.0,129.6
10555,17,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,18,81.0,87.48
10555,17,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,20,1060.0,1144.8
10559,65,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,12,115.8,125.06
10559,65,Michael Suyama,55,Pt chinois,25,Ma Maison,24.0,18,432.0,466.56
10599,62,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,10,493.0,532.44
10611,13,Michael Suyama,1,Chai,1,Exotic Liquids,18.0,6,108.0,116.64
10611,13,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,10,190.0,205.2
10611,13,Michael Suyama,60,Camembert Pierrot,28,Gai pturage,34.0,15,510.0,550.8
10637,70,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,10,210.0,226.8
10643,50,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,15,684.0,738.72
10643,50,Michael Suyama,39,Chartreuse verte,18,Aux joyeux ecclsiastiques,18.0,21,378.0,408.24
10643,50,Michael Suyama,46,Spegesild,21,Lyngbysild,12.0,2,24.0,25.92
10656,36,Michael Suyama,14,Tofu,6,Mayumi's,23.25,3,69.75,75.33
10656,36,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,6,57.0,61.56
10701,31,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,20,430.0,464.4
10703,53,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,5,95.0,102.6
10704,70,Michael Suyama,4,Chef Anton's Cajun Seasoning,2,New Orleans Cajun Delights,22.0,6,132.0,142.56
10704,70,Michael Suyama,48,Chocolade,22,Zaanse Snoepfabriek,12.75,24,306.0,330.48
10708,60,Michael Suyama,5,Chef Anton's Gumbo Mix,2,New Orleans Cajun Delights,21.35,4,85.4,92.23
10708,60,Michael Suyama,36,Inlagd Sill,17,Svensk Sjfda AB,19.0,5,95.0,102.6
10735,32,Michael Suyama,61,Sirop d'rable,29,Forts d'rables,28.5,20,570.0,615.6
10735,32,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,2,26.0,28.08
10747,74,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,8,100.0,108.0
10747,74,Michael Suyama,63,Vegie-spread,7,"Pavlova, Ltd.",43.9,9,395.1,426.71
10754,2,Michael Suyama,40,Boston Crab Meat,19,New England Seafood Cannery,18.4,3,55.2,59.62
10757,17,Michael Suyama,59,Raclette Courdavault,28,Gai pturage,55.0,7,385.0,415.8
10757,17,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,24,798.0,861.84
10764,1,Michael Suyama,3,Aniseed Syrup,1,Exotic Liquids,10.0,20,200.0,216.0
10790,43,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,3,90.0,97.2
10790,43,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,20,760.0,820.8
10791,19,Michael Suyama,29,Thringer Rostbratwurst,12,Plutzer Lebensmittelgromrkte AG,123.79,14,1733.06,1871.7
10791,19,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,208.44
10794,33,Michael Suyama,14,Tofu,6,Mayumi's,23.25,15,348.75,376.65
10794,33,Michael Suyama,54,Tourtire,25,Ma Maison,7.45,6,44.7,48.28
10804,14,Michael Suyama,28,Rssle Sauerkraut,12,Plutzer Lebensmittelgromrkte AG,45.6,24,1094.4,1181.95
10804,14,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,4,80.0,86.4
10822,88,Michael Suyama,62,Tarte au sucre,29,Forts d'rables,49.3,3,147.9,159.73
10822,88,Michael Suyama,70,Outback Lager,7,"Pavlova, Ltd.",15.0,6,90.0,97.2
10826,65,Michael Suyama,57,Ravioli Angelo,26,Pasta Buttini s.r.l.,19.5,15,292.5,315.9
10833,26,Michael Suyama,7,Uncle Bob's Organic Dried Pears,3,Grandma Kelly's Homestead,30.0,20,600.0,648.0
10833,26,Michael Suyama,31,Gorgonzola Telino,14,Formaggi Fortini s.r.l.,12.5,9,112.5,121.5
10833,26,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,9,295.2,318.82
10867,37,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,3,98.4,106.27
10885,63,Michael Suyama,2,Chang,1,Exotic Liquids,19.0,20,380.0,410.4
10885,63,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,12,54.0,58.32
10907,75,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,14,108.5,117.18
10929,19,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,15,195.0,210.6
10933,23,Michael Suyama,53,Perth Pasties,24,"G'day, Mate",32.8,2,65.6,70.85
10944,58,Michael Suyama,11,Queso Cabrales,5,Cooperativa de Quesos 'Las Cabras',21.0,5,105.0,113.4
10944,58,Michael Suyama,44,Gula Malacca,20,Leka Trading,19.45,18,350.1,378.11
10944,58,Michael Suyama,56,Gnocchi di nonna Alice,26,Pasta Buttini s.r.l.,38.0,18,684.0,738.72
10956,82,Michael Suyama,21,Sir Rodney's Scones,8,"Specialty Biscuits, Ltd.",10.0,12,120.0,129.6
10956,82,Michael Suyama,47,Zaanse koeken,22,Zaanse Snoepfabriek,9.5,14,133.0,143.64
10956,82,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,8,424.0,457.92
10959,43,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,20,155.0,167.4
10965,41,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,16,848.0,915.84
10973,78,Michael Suyama,26,Gumbr Gummibrchen,11,Heli Swaren GmbH & Co. KG,31.23,5,156.15,168.64
10973,78,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,6,57.9,62.53
10973,78,Michael Suyama,75,Rhnbru Klosterbier,12,Plutzer Lebensmittelgromrkte AG,7.75,10,77.5,83.7
10999,26,Michael Suyama,41,Jack's New England Clam Chowder,19,New England Seafood Cannery,9.65,20,193.0,208.44
10999,26,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,15,795.0,858.6
10999,26,Michael Suyama,77,Original Frankfurter grne Soe,12,Plutzer Lebensmittelgromrkte AG,13.0,21,273.0,294.84
11019,55,Michael Suyama,46,Spegesild,21,Lyngbysild,12.0,3,36.0,38.88
11019,55,Michael Suyama,49,Maxilaku,23,Karkki Oy,20.0,2,40.0,43.2
11025,71,Michael Suyama,1,Chai,1,Exotic Liquids,18.0,10,180.0,194.4
11025,71,Michael Suyama,13,Konbu,6,Mayumi's,6.0,20,120.0,129.6
11031,17,Michael Suyama,24,Guaran Fantstica,10,Refrescos Americanas LTDA,4.5,21,94.5,102.06
11031,17,Michael Suyama,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,33.25,20,665.0,718.2
11031,17,Michael Suyama,71,Flotemysost,15,Norske Meierier,21.5,16,344.0,371.52
11045,58,Michael Suyama,33,Geitost,15,Norske Meierier,2.5,15,37.5,40.5
11045,58,Michael Suyama,51,Manjimup Dried Apples,24,"G'day, Mate",53.0,24,1272.0,1373.76
10289,62,Robert King,64,Wimmers gute Semmelkndel,12,Plutzer Lebensmittelgromrkte AG,26.6,9,239.4,258.55
10303,51,Robert King,68,Scottish Longbreads,8,"Specialty Biscuits, Ltd.",10.0,15,150.0,162.0
10308,83,Robert King,69,Gudbrandsdalsost,15,Norske Meierier,28.8,1,28.8,31.1
10308,83,Robert King,70,Outback Lager,7,"Pavlova, Ltd.",12.0,5,60.0,64.8
